track_id,danceability,energy,key_,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,id,name,artist,album,duration_ms,popularity,explicit,url,track_id,user_id,rating,date
3zYpRGnnoegSpt3SguSo3W,0.827,0.595,3,-13.909,0,0.0565,0.182,0,0.0785,0.921,118.741,NULL,4,3zYpRGnnoegSpt3SguSo3W,"Off the Wall","Michael Jackson","Off the Wall",246000,68,0,https://open.spotify.com/track/3zYpRGnnoegSpt3SguSo3W,3zYpRGnnoegSpt3SguSo3W,martijnvdw11,9,"2024-03-12 20:27:08"
400ZJAUFuEuIGXhr7ie4xf,0.747,0.448,9,-11.522,0,0.0345,0.0904,0.000185,0.0631,0.608,127.689,NULL,4,400ZJAUFuEuIGXhr7ie4xf,"Wrapped Around Your Finger - Remastered 2003","The Police","Synchronicity (Remastered 2003)",313706,62,0,https://open.spotify.com/track/400ZJAUFuEuIGXhr7ie4xf,400ZJAUFuEuIGXhr7ie4xf,1166187914,NULL,"2024-03-12 22:07:15"
40gk32E7YaTFoQwDIWv2SY,0.425,0.754,2,-6.028,1,0.0367,0.0104,0.112,0.438,0.558,152.092,NULL,4,40gk32E7YaTFoQwDIWv2SY,"Christmas Kids",Roar,"I Can't Handle Change",135693,77,1,https://open.spotify.com/track/40gk32E7YaTFoQwDIWv2SY,40gk32E7YaTFoQwDIWv2SY,31sk54n54vp7yoro5vkuuhi66gx4,4,"2024-03-12 20:27:08"
40riOy7x9W7GXjyGp4pjAv,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,NULL,4,40riOy7x9W7GXjyGp4pjAv,"Hotel California - 2013 Remaster",Eagles,"Hotel California (2013 Remaster)",391376,85,0,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv,40riOy7x9W7GXjyGp4pjAv,1166187914,8,"2024-03-12 20:27:08"
41EuLuspJ29gR3EZDh0LTC,0.74,0.566,1,-6.551,1,0.0349,0.427,0,0.293,0.681,100.023,NULL,4,41EuLuspJ29gR3EZDh0LTC,"Galactnia (feat. Evert Douwes)",Asc-Avsv,"Galactnia (feat. Evert Douwes)",194121,14,0,https://open.spotify.com/track/41EuLuspJ29gR3EZDh0LTC,41EuLuspJ29gR3EZDh0LTC,martijnvdw11,NULL,"2024-03-12 20:27:08"
4224tsPgiIlzm5p8n83Bon,0.834,0.787,0,-7.119,1,0.139,0.0801,0,0.356,0.836,119.976,NULL,4,4224tsPgiIlzm5p8n83Bon,Horchata,"Vampire Weekend",Contra,206733,46,0,https://open.spotify.com/track/4224tsPgiIlzm5p8n83Bon,4224tsPgiIlzm5p8n83Bon,31uqhjwtpiiaay5ripzqwrdjw7ga,6,"2024-03-12 20:27:08"
42qNWdLKCI41S4uzfamhFM,0.583,0.888,11,-9.414,0,0.0349,0.191,0.0000458,0.0936,0.706,93.206,NULL,4,42qNWdLKCI41S4uzfamhFM,Duvet,bôa,Twilight,203600,85,0,https://open.spotify.com/track/42qNWdLKCI41S4uzfamhFM,42qNWdLKCI41S4uzfamhFM,31t5phppukummusprveou63zmvmi,NULL,"2024-03-12 20:27:08"
42qNWdLKCI41S4uzfamhFM,0.583,0.888,11,-9.414,0,0.0349,0.191,0.0000458,0.0936,0.706,93.206,NULL,4,42qNWdLKCI41S4uzfamhFM,Duvet,bôa,Twilight,203600,85,0,https://open.spotify.com/track/42qNWdLKCI41S4uzfamhFM,42qNWdLKCI41S4uzfamhFM,mixe9z16uy1hig6t9cv5e7eam,8,"2024-03-12 20:27:08"
435rQGMojc5C6xJbtjeynu,0.588,0.706,5,-8.142,0,0.0475,0.0555,0.0776,0.115,0.522,167.999,NULL,4,435rQGMojc5C6xJbtjeynu,"Ain't No Sunshine","Lighthouse Family","Greatest Hits",221333,56,0,https://open.spotify.com/track/435rQGMojc5C6xJbtjeynu,435rQGMojc5C6xJbtjeynu,1166187914,7,"2024-03-12 22:04:59"
443197Pbr7Knm7YOfde0YO,0.401,0.981,6,-4.851,0,0.14,0.000398,0.000324,0.109,0.233,160.255,NULL,4,443197Pbr7Knm7YOfde0YO,"Like Eating Glass","Bloc Party","Silent Alarm",261986,12,0,https://open.spotify.com/track/443197Pbr7Knm7YOfde0YO,443197Pbr7Knm7YOfde0YO,31uqhjwtpiiaay5ripzqwrdjw7ga,7,"2024-03-12 20:27:08"
44aTAUBF0g6sMkMNE8I5kd,0.558,0.768,2,-9.997,1,0.0343,0.121,0.0626,0.124,0.429,81.909,NULL,4,44aTAUBF0g6sMkMNE8I5kd,"Every Little Thing She Does Is Magic","The Police","Ghost In The Machine (Remastered 2003)",260573,79,0,https://open.spotify.com/track/44aTAUBF0g6sMkMNE8I5kd,44aTAUBF0g6sMkMNE8I5kd,1166187914,8,"2024-03-12 20:27:08"
454I78HEySdcHE8fcVabTb,0.511,0.934,3,-4.561,1,0.242,0.00403,0.0000348,0.242,0.668,168.062,NULL,4,454I78HEySdcHE8fcVabTb,Amsterdam,"Nothing But Thieves","Broken Machine (Deluxe)",272240,69,0,https://open.spotify.com/track/454I78HEySdcHE8fcVabTb,454I78HEySdcHE8fcVabTb,yanniquevanmegen,NULL,"2024-03-12 20:27:08"
46RNrAkGsqWTDrv2ZPOAbx,0.339,0.243,1,-12.512,1,0.056,0.869,0.00369,0.107,0.183,154.909,NULL,3,46RNrAkGsqWTDrv2ZPOAbx,"Moon Song","Phoebe Bridgers",Punisher,NULL,71,0,https://open.spotify.com/track/46RNrAkGsqWTDrv2ZPOAbx,46RNrAkGsqWTDrv2ZPOAbx,11136633984,7,"2024-03-12 20:27:08"
47EqCQZG5v4o0WFMufGf5S,0.378,0.99,1,-1.594,1,0.0611,0.000469,0.00000575,0.259,0.761,110.709,NULL,4,47EqCQZG5v4o0WFMufGf5S,Cigaro,"System Of A Down",Mezmerize,131706,71,1,https://open.spotify.com/track/47EqCQZG5v4o0WFMufGf5S,47EqCQZG5v4o0WFMufGf5S,31sk54n54vp7yoro5vkuuhi66gx4,5,"2024-03-12 20:27:08"
47PQWnMc01EmIH0PD2UuGb,0.42,0.574,4,-5.149,1,0.0292,0.238,0.000115,0.127,0.218,170.549,NULL,4,47PQWnMc01EmIH0PD2UuGb,"Spending My Time",Roxette,"Joyride (Deluxe Version)",275666,46,0,https://open.spotify.com/track/47PQWnMc01EmIH0PD2UuGb,47PQWnMc01EmIH0PD2UuGb,1166187914,8,"2024-03-12 20:27:08"
47Qz2csZ85ihW02y2zItPL,0.55,0.826,10,-5.926,0,0.0348,0.0189,0.000172,0.121,0.764,75.517,NULL,4,47Qz2csZ85ihW02y2zItPL,"Can't See at All",Woods,"City Sun Eater in the River of Light",285690,25,0,https://open.spotify.com/track/47Qz2csZ85ihW02y2zItPL,47Qz2csZ85ihW02y2zItPL,31uqhjwtpiiaay5ripzqwrdjw7ga,NULL,"2024-03-12 20:27:08"
480dDrqG7LO6qDaphHeXlM,0.623,0.94,0,-5.731,1,0.0365,0.202,0.00184,0.0472,0.837,131.037,NULL,4,480dDrqG7LO6qDaphHeXlM,"Invisible Touch - Remastered 2007",Genesis,"Invisible Touch",210133,62,0,https://open.spotify.com/track/480dDrqG7LO6qDaphHeXlM,480dDrqG7LO6qDaphHeXlM,1166187914,9,"2024-03-12 20:27:08"
48IMWCI3FQ6tCTmRrGdPwj,0.216,0.0139,10,-28.092,1,0.0468,0.989,0.411,0.236,0.0504,83.166,NULL,3,48IMWCI3FQ6tCTmRrGdPwj,"6 Violin Sonatas, Op. 10b No. 1 in F Major, J. 99: II. Romanza: Larghetto","Carl Maria von Weber","6 Violin Sonatas, Op. 10b",115066,59,0,https://open.spotify.com/track/48IMWCI3FQ6tCTmRrGdPwj,48IMWCI3FQ6tCTmRrGdPwj,1168953320,3,"2024-03-12 20:27:08"
48YTxXgK2CT31UlfYz5MKU,0.59,0.76,0,-7.294,0,0.0345,0.021,0.00000631,0.107,0.342,104.115,NULL,4,48YTxXgK2CT31UlfYz5MKU,"To the Moon & Back","Savage Garden","Savage Garden (Original Version)",339433,61,0,https://open.spotify.com/track/48YTxXgK2CT31UlfYz5MKU,48YTxXgK2CT31UlfYz5MKU,1166187914,6,"2024-03-12 20:27:08"
4alHo6RGd0D3OUbTPExTHN,0.619,0.579,4,-9.307,1,0.0473,0.0152,0.000064,0.0858,0.69,127.224,NULL,4,4alHo6RGd0D3OUbTPExTHN,"Just What I Needed","The Cars","The Cars",225626,73,0,https://open.spotify.com/track/4alHo6RGd0D3OUbTPExTHN,4alHo6RGd0D3OUbTPExTHN,1166187914,7,"2024-03-12 20:27:08"
4arLHXQZSFd0U10ztT9318,0.224,0.162,6,-23.32,1,0.0424,0.822,0.746,0.111,0.0398,67.238,NULL,3,4arLHXQZSFd0U10ztT9318,"741 Hz Manifest Positivity",Rangitoto,"741 Hz Negative Energy Relief",70769,21,0,https://open.spotify.com/track/4arLHXQZSFd0U10ztT9318,4arLHXQZSFd0U10ztT9318,1166187914,5,"2024-03-12 20:27:08"
4aVuWgvD0X63hcOCnZtNFA,0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556,NULL,4,4aVuWgvD0X63hcOCnZtNFA,"Hold the Line",TOTO,Toto,235546,84,0,https://open.spotify.com/track/4aVuWgvD0X63hcOCnZtNFA,4aVuWgvD0X63hcOCnZtNFA,1166187914,10,"2024-03-12 20:27:08"
4B3qvzOMzLQXLeYgPsG3KA,0.582,0.428,2,-9.13,1,0.0516,0.752,0,0.102,0.255,99.608,NULL,3,4B3qvzOMzLQXLeYgPsG3KA,Burn,"Phillipa Soo","Hamilton (Original Broadway Cast Recording)",225240,70,0,https://open.spotify.com/track/4B3qvzOMzLQXLeYgPsG3KA,4B3qvzOMzLQXLeYgPsG3KA,31t5phppukummusprveou63zmvmi,NULL,"2024-03-12 20:27:08"
4b79AEQyxEVoiGMyBUv0io,0.514,0.514,1,-5.82,1,0.0275,0.253,0,0.258,0.218,132.145,NULL,4,4b79AEQyxEVoiGMyBUv0io,"When You Love a Woman",Journey,"Trial By Fire",246986,58,0,https://open.spotify.com/track/4b79AEQyxEVoiGMyBUv0io,4b79AEQyxEVoiGMyBUv0io,1166187914,7,"2024-03-12 20:27:08"
4bO6DljpuAeQh6HS20i0I5,0.642,0.766,2,-6.82,0,0.0401,0.0407,0.000103,0.0593,0.593,134.185,NULL,4,4bO6DljpuAeQh6HS20i0I5,"Money For Nothing","Dire Straits","Brothers In Arms - 20th Anniversary Edition",504333,72,0,https://open.spotify.com/track/4bO6DljpuAeQh6HS20i0I5,4bO6DljpuAeQh6HS20i0I5,1166187914,9,"2024-03-12 20:27:08"
4bt7eqP7mfWduRBKEpCAzM,0.663,0.374,5,-6.987,1,0.0367,0.54,0,0.101,0.351,106.967,NULL,4,4bt7eqP7mfWduRBKEpCAzM,chaotic,"Tate McRae","i used to think i could fly",175533,71,1,https://open.spotify.com/track/4bt7eqP7mfWduRBKEpCAzM,4bt7eqP7mfWduRBKEpCAzM,31t5phppukummusprveou63zmvmi,NULL,"2024-03-12 20:27:08"
4CeeEOM32jQcH3eN9Q2dGj,0.502,0.912,1,-4.556,1,0.0564,0.0000255,0.000173,0.106,0.72,116.761,NULL,4,4CeeEOM32jQcH3eN9Q2dGj,"Smells Like Teen Spirit",Nirvana,"Nevermind (Remastered)",301920,84,0,https://open.spotify.com/track/4CeeEOM32jQcH3eN9Q2dGj,4CeeEOM32jQcH3eN9Q2dGj,31sk54n54vp7yoro5vkuuhi66gx4,10,"2024-03-12 20:27:08"
4CiqKccFFYGmFPz7HVTjfW,0.296,0.284,10,-14.01,0,0.033,0.968,0.189,0.0961,0.0917,114.786,NULL,4,4CiqKccFFYGmFPz7HVTjfW,Euphor,"Novo Amor",Heiress,243466,68,0,https://open.spotify.com/track/4CiqKccFFYGmFPz7HVTjfW,4CiqKccFFYGmFPz7HVTjfW,31t5phppukummusprveou63zmvmi,NULL,"2024-03-12 20:27:08"
4cVT1NUkzLvUftXQUiULwj,0.75,0.904,7,-9.071,1,0.0351,0.24,0.0000346,0.208,0.926,114.87,NULL,4,4cVT1NUkzLvUftXQUiULwj,"Heart Of Gold - 2008 Digital Remaster","Johnny Hates Jazz","Turn Back The Clock",200613,39,0,https://open.spotify.com/track/4cVT1NUkzLvUftXQUiULwj,4cVT1NUkzLvUftXQUiULwj,1166187914,7,"2024-03-12 22:00:53"
4djIFfof5TpbSGRZUpsTXq,0.598,0.888,4,-5.119,1,0.0807,0.00947,0,0.347,0.482,103.966,NULL,4,4djIFfof5TpbSGRZUpsTXq,"Talk Too Much",COIN,"How Will You Know If You Never Try",187133,71,0,https://open.spotify.com/track/4djIFfof5TpbSGRZUpsTXq,4djIFfof5TpbSGRZUpsTXq,31sk54n54vp7yoro5vkuuhi66gx4,6,"2024-03-12 20:27:08"
4e9eGQYsOiBcftrWXwsVco,0.364,0.922,0,-4.217,0,0.0567,0.000915,0.0346,0.0697,0.227,79.342,NULL,4,4e9eGQYsOiBcftrWXwsVco,Aerials,"System Of A Down",Toxicity,235053,80,0,https://open.spotify.com/track/4e9eGQYsOiBcftrWXwsVco,4e9eGQYsOiBcftrWXwsVco,31sk54n54vp7yoro5vkuuhi66gx4,8,"2024-03-12 20:27:08"
4eHbdreAnSOrDDsFfc4Fpm,0.332,0.214,4,-12.518,1,0.0349,0.845,0.00000562,0.0839,0.11,67.531,NULL,4,4eHbdreAnSOrDDsFfc4Fpm,"I Will Always Love You","Whitney Houston","The Bodyguard - Original Soundtrack Album",271093,79,0,https://open.spotify.com/track/4eHbdreAnSOrDDsFfc4Fpm,4eHbdreAnSOrDDsFfc4Fpm,1166187914,9,"2024-03-12 20:27:08"
4Ey0LK1HzksUqm9JLzzKuD,0.436,0.153,0,-9.522,1,0.0454,0.911,0,0.129,0.415,71.684,NULL,4,4Ey0LK1HzksUqm9JLzzKuD,"One Day","Tate McRae","One Day",202340,73,0,https://open.spotify.com/track/4Ey0LK1HzksUqm9JLzzKuD,4Ey0LK1HzksUqm9JLzzKuD,1123823597,7,"2024-03-12 20:27:08"
4f4q4xqoQEx6E0IyrNLkYS,0.443,0.617,9,-9.815,1,0.206,0.01,0.00000208,0.12,0.193,139.728,NULL,4,4f4q4xqoQEx6E0IyrNLkYS,"Side by Side",Bladee,Icedancer,136447,55,0,https://open.spotify.com/track/4f4q4xqoQEx6E0IyrNLkYS,4f4q4xqoQEx6E0IyrNLkYS,mixe9z16uy1hig6t9cv5e7eam,8,"2024-03-12 20:27:08"
4FevAiQULY2TRfR8illQFc,0.568,0.516,5,-10.755,1,0.0282,0.351,0.753,0.0925,0.261,85.878,NULL,4,4FevAiQULY2TRfR8illQFc,"Forever For Her - Four Tet Remix",Aluminium,"Forever For Her (Four Tet Remix)",361493,9,0,https://open.spotify.com/track/4FevAiQULY2TRfR8illQFc,4FevAiQULY2TRfR8illQFc,mixe9z16uy1hig6t9cv5e7eam,8,"2024-03-12 20:27:08"
4FH1WxMzbHEp2TNQrGDKKK,0.467,0.986,10,-4.559,0,0.136,0.0000132,0.0144,0.114,0.199,100.01,NULL,3,4FH1WxMzbHEp2TNQrGDKKK,"Foregone, Pt. 1","In Flames",Foregone,204006,53,0,https://open.spotify.com/track/4FH1WxMzbHEp2TNQrGDKKK,4FH1WxMzbHEp2TNQrGDKKK,31sk54n54vp7yoro5vkuuhi66gx4,4,"2024-03-12 20:27:08"
4fhdRmGvlI182zyVeHWmqj,0.3,0.489,6,-7.849,0,0.0293,0.11,0.0000543,0.119,0.0999,121.831,NULL,4,4fhdRmGvlI182zyVeHWmqj,"Many Too Many - 2007 Remaster",Genesis,"And Then There Were Three (2007 Remaster)",211800,44,0,https://open.spotify.com/track/4fhdRmGvlI182zyVeHWmqj,4fhdRmGvlI182zyVeHWmqj,1166187914,8,"2024-03-12 20:27:08"
4FN395EYfdCGrBthUfJzug,0.543,0.946,2,-0.734,1,0.0454,0.00614,0.0000149,0.106,0.547,117.962,NULL,4,4FN395EYfdCGrBthUfJzug,Spiderhead,"Cage The Elephant",Melophobia,222813,51,0,https://open.spotify.com/track/4FN395EYfdCGrBthUfJzug,4FN395EYfdCGrBthUfJzug,31sk54n54vp7yoro5vkuuhi66gx4,9,"2024-03-12 20:27:08"
4frelkLhC4ATqJH9VGJztu,0.833,0.663,9,-7.859,0,0.058,0.273,0.016,0.0327,0.859,141.551,NULL,4,4frelkLhC4ATqJH9VGJztu,"Spirits In The Material World","The Police","Ghost In The Machine (Remastered 2003)",179066,62,0,https://open.spotify.com/track/4frelkLhC4ATqJH9VGJztu,4frelkLhC4ATqJH9VGJztu,1166187914,8,"2024-03-12 20:27:08"
4FSLfHDKnnmxfskTPOBH9T,0.192,0.183,1,-23.161,1,0.0387,0.875,0.939,0.169,0.0323,87.834,NULL,4,4FSLfHDKnnmxfskTPOBH9T,"One with Yourself","Intrinsic Flow","Essential Mind",95999,52,0,https://open.spotify.com/track/4FSLfHDKnnmxfskTPOBH9T,4FSLfHDKnnmxfskTPOBH9T,1166187914,4,"2024-03-12 20:27:08"
4FtcubXLzT1821D5vLK9H8,0.662,0.652,11,-6.601,1,0.0285,0.000766,0.54,0.109,0.439,120.591,NULL,4,4FtcubXLzT1821D5vLK9H8,"Beautiful Girl",INXS,"Welcome To Wherever You Are (Remastered)",207453,67,0,https://open.spotify.com/track/4FtcubXLzT1821D5vLK9H8,4FtcubXLzT1821D5vLK9H8,1166187914,7,"2024-03-12 20:27:08"
4GTJBAV3kYOGZqwSkX4Lrf,0.575,0.734,5,-7.385,1,0.0318,0.148,0.0000124,0.0465,0.45,97.625,NULL,4,4GTJBAV3kYOGZqwSkX4Lrf,"Pamela - Single Version",TOTO,"The Essential",270533,3,0,https://open.spotify.com/track/4GTJBAV3kYOGZqwSkX4Lrf,4GTJBAV3kYOGZqwSkX4Lrf,1166187914,10,"2024-03-12 20:27:08"
4HHaZ6QxVFbOcb7hAEUaFx,0.305,0.384,9,-17.252,0,0.0628,0.797,0.879,0.121,0.463,118.949,NULL,1,4HHaZ6QxVFbOcb7hAEUaFx,Nose,comforter2,"Tell Me Something Happy (Before I Fall Asleep)",73880,4,0,https://open.spotify.com/track/4HHaZ6QxVFbOcb7hAEUaFx,4HHaZ6QxVFbOcb7hAEUaFx,mixe9z16uy1hig6t9cv5e7eam,7,"2024-03-12 20:27:08"
4HjhmmTtp50Juw8YIFaTlt,0.557,0.813,0,-8.919,1,0.053,0.0022,0.124,0.533,0.261,124.037,NULL,4,4HjhmmTtp50Juw8YIFaTlt,"Not the News","Thom Yorke",ANIMA,237040,38,0,https://open.spotify.com/track/4HjhmmTtp50Juw8YIFaTlt,4HjhmmTtp50Juw8YIFaTlt,31uqhjwtpiiaay5ripzqwrdjw7ga,NULL,"2024-03-12 20:27:08"
4iEOVEULZRvmzYSZY2ViKN,0.697,0.877,3,-4.465,1,0.0462,0.462,0.00943,0.083,0.802,101.99,NULL,4,4iEOVEULZRvmzYSZY2ViKN,"Left Hand Free",alt-J,"This Is All Yours",173630,72,0,https://open.spotify.com/track/4iEOVEULZRvmzYSZY2ViKN,4iEOVEULZRvmzYSZY2ViKN,31uqhjwtpiiaay5ripzqwrdjw7ga,8,"2024-03-12 20:27:08"
4iG2gAwKXsOcijVaVXzRPW,0.438,0.94,2,-3.249,1,0.0452,0.0000874,0.0777,0.3,0.421,100.99,NULL,3,4iG2gAwKXsOcijVaVXzRPW,"Time to Pretend",MGMT,"Oracular Spectacular",261000,81,1,https://open.spotify.com/track/4iG2gAwKXsOcijVaVXzRPW,4iG2gAwKXsOcijVaVXzRPW,31sk54n54vp7yoro5vkuuhi66gx4,7,"2024-03-12 20:27:08"
4iG2gAwKXsOcijVaVXzRPW,0.438,0.94,2,-3.249,1,0.0452,0.0000874,0.0777,0.3,0.421,100.99,NULL,3,4iG2gAwKXsOcijVaVXzRPW,"Time to Pretend",MGMT,"Oracular Spectacular",261000,81,1,https://open.spotify.com/track/4iG2gAwKXsOcijVaVXzRPW,4iG2gAwKXsOcijVaVXzRPW,31uqhjwtpiiaay5ripzqwrdjw7ga,10,"2024-03-12 20:27:08"
4JGkSbpXu1ufwkZhC4PFZJ,0.61,0.505,7,-17.173,1,0.0325,0.114,0.00117,0.191,0.675,136.721,NULL,4,4JGkSbpXu1ufwkZhC4PFZJ,"I Know You're Out There Somewhere","The Moody Blues","Sur La Mer",397066,44,0,https://open.spotify.com/track/4JGkSbpXu1ufwkZhC4PFZJ,4JGkSbpXu1ufwkZhC4PFZJ,1166187914,7,"2024-03-12 20:27:08"
4JGKZS7h4Qa16gOU3oNETV,0.551,0.643,4,-13.091,1,0.0353,0.00313,0.00385,0.421,0.514,128.661,NULL,4,4JGKZS7h4Qa16gOU3oNETV,Dreams,"The Cranberries","Everybody Else Is Doing It, So Why Can't We?",271560,81,0,https://open.spotify.com/track/4JGKZS7h4Qa16gOU3oNETV,4JGKZS7h4Qa16gOU3oNETV,1166187914,6,"2024-03-12 22:03:00"
4jLv3tDBu8ww2R07DvL12s,0.667,0.699,7,-7.574,1,0.026,0.42,0.000442,0.201,0.655,118.567,NULL,4,4jLv3tDBu8ww2R07DvL12s,"Man On The Moon",R.E.M.,"Automatic For The People",314173,69,0,https://open.spotify.com/track/4jLv3tDBu8ww2R07DvL12s,4jLv3tDBu8ww2R07DvL12s,1166187914,8,"2024-03-12 20:27:08"
4jU7NPkz4HVnM4hweqNhI1,0.481,0.645,10,-8.535,0,0.318,0.0863,0.0000062,0.332,0.612,151.307,NULL,4,4jU7NPkz4HVnM4hweqNhI1,"Blue Orchid","The White Stripes","Get Behind Me Satan",157560,69,0,https://open.spotify.com/track/4jU7NPkz4HVnM4hweqNhI1,4jU7NPkz4HVnM4hweqNhI1,31uqhjwtpiiaay5ripzqwrdjw7ga,6,"2024-03-12 20:27:08"
4K37qWDLEJfVRIEbLzMwZ8,0.344,0.763,3,-6.471,1,0.0407,0.000387,0.00704,0.0936,0.086,149.948,NULL,4,4K37qWDLEJfVRIEbLzMwZ8,"WINGS HARDSTYLE","SICK LEGEND","WINGS HARDSTYLE",171200,36,0,https://open.spotify.com/track/4K37qWDLEJfVRIEbLzMwZ8,4K37qWDLEJfVRIEbLzMwZ8,1168953320,10,"2024-03-12 20:27:08"
4l0Mvzj72xxOpRrp6h8nHi,0.488,0.343,4,-8.985,1,0.0436,0.556,0,0.21,0.0978,102.819,NULL,4,4l0Mvzj72xxOpRrp6h8nHi,"Lose You To Love Me","Selena Gomez",Rare,206458,82,0,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,4l0Mvzj72xxOpRrp6h8nHi,1123823597,7,"2024-03-12 20:27:08"
4LD5p1sSp97yp86E2zDZwK,0.372,0.853,1,-5.046,1,0.0559,0.069,0.00529,0.139,0.453,150.814,NULL,4,4LD5p1sSp97yp86E2zDZwK,"Desire Be Desire Go","Tame Impala",InnerSpeaker,266306,52,0,https://open.spotify.com/track/4LD5p1sSp97yp86E2zDZwK,4LD5p1sSp97yp86E2zDZwK,31uqhjwtpiiaay5ripzqwrdjw7ga,NULL,"2024-03-12 20:27:08"
4leV8mj11mYE7isbe0D2HE,0.454,0.533,0,-7.199,0,0.0259,0.376,0.000018,0.108,0.364,187.395,NULL,3,4leV8mj11mYE7isbe0D2HE,"When You're Gone","The Cranberries","To The Faithful Departed",294626,42,0,https://open.spotify.com/track/4leV8mj11mYE7isbe0D2HE,4leV8mj11mYE7isbe0D2HE,1166187914,8,"2024-03-12 22:00:53"
4MhiJksUFBPCFZ1CgnOmV0,0.385,0.839,3,-3.214,0,0.0491,0.121,0.00214,0.0499,0.495,97.23,NULL,4,4MhiJksUFBPCFZ1CgnOmV0,"Count Your Blessings",Mattiel,Mattiel,196346,44,0,https://open.spotify.com/track/4MhiJksUFBPCFZ1CgnOmV0,4MhiJksUFBPCFZ1CgnOmV0,martijnvdw11,NULL,"2024-03-12 20:27:08"
4mlqHOqOXja92BT4M51lkj,0.35,0.1,4,-18.491,1,0.0328,0.989,0.545,0.11,0.135,108.74,NULL,4,4mlqHOqOXja92BT4M51lkj,"I Like You","dandelion hands","It's All In Your Head",167126,50,0,https://open.spotify.com/track/4mlqHOqOXja92BT4M51lkj,4mlqHOqOXja92BT4M51lkj,mixe9z16uy1hig6t9cv5e7eam,NULL,"2024-03-12 20:27:08"
4NcPvmSc2UtKanw1FDnRVV,0.453,0.682,5,-8.127,1,0.0298,0.647,0.0411,0.256,0.545,149.609,NULL,4,4NcPvmSc2UtKanw1FDnRVV,"Possession (Quiet)","Starry Cat","Starry Cat",135082,41,0,https://open.spotify.com/track/4NcPvmSc2UtKanw1FDnRVV,4NcPvmSc2UtKanw1FDnRVV,mixe9z16uy1hig6t9cv5e7eam,7,"2024-03-12 20:27:08"
4nv0E8dRo3XkxhyTt6FwgD,0.603,0.086,5,-21.471,1,0.0427,0.93,0.902,0.0964,0.0924,111.714,NULL,4,4nv0E8dRo3XkxhyTt6FwgD,"Hazy Days","Lyle Jones","Hazy Days",228887,44,0,https://open.spotify.com/track/4nv0E8dRo3XkxhyTt6FwgD,4nv0E8dRo3XkxhyTt6FwgD,1166187914,5,"2024-03-12 20:27:08"
4oecLtN0CwH1MSTVJ4WDxN,0.695,0.676,0,-7.881,1,0.0565,0.00387,0.901,0.117,0.0953,104.968,NULL,4,4oecLtN0CwH1MSTVJ4WDxN,"In The Name Of Love","3 Steps Ahead","Most Wanted and Mad",348533,38,0,https://open.spotify.com/track/4oecLtN0CwH1MSTVJ4WDxN,4oecLtN0CwH1MSTVJ4WDxN,1168953320,3,"2024-03-12 20:27:08"
4OMJGnvZfDvsePyCwRGO7X,0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985,NULL,4,4OMJGnvZfDvsePyCwRGO7X,Houdini,"Dua Lipa",Houdini,185917,94,0,https://open.spotify.com/track/4OMJGnvZfDvsePyCwRGO7X,4OMJGnvZfDvsePyCwRGO7X,yanniquevanmegen,NULL,"2024-03-12 20:27:08"
4paDtaied0ryXjnAQTbYVn,0.425,0.838,10,-7.861,1,0.0337,0.00982,0.0412,0.137,0.244,139.433,NULL,4,4paDtaied0ryXjnAQTbYVn,"Evening / Morning","Bombay Bicycle Club","I Had The Blues But I Shook Them Loose",174946,50,0,https://open.spotify.com/track/4paDtaied0ryXjnAQTbYVn,4paDtaied0ryXjnAQTbYVn,31uqhjwtpiiaay5ripzqwrdjw7ga,6,"2024-03-12 20:27:08"
4pbyDPjFgfPqFTcIMC8xpK,0.708,0.772,7,-4.264,1,0.0322,0.0267,0,0.467,0.861,103.035,NULL,4,4pbyDPjFgfPqFTcIMC8xpK,"Rock DJ","Robbie Williams","Sing When You're Winning",258560,70,0,https://open.spotify.com/track/4pbyDPjFgfPqFTcIMC8xpK,4pbyDPjFgfPqFTcIMC8xpK,1166187914,9,"2024-03-12 20:27:08"
4pOTM8mcaosHV1SbcJg4xl,0.604,0.347,7,-9.633,1,0.0358,0.906,0.0000064,0.105,0.386,111.991,NULL,3,4pOTM8mcaosHV1SbcJg4xl,"Lucky for Me",Laufey,"Everything I Know About Love",144093,59,0,https://open.spotify.com/track/4pOTM8mcaosHV1SbcJg4xl,4pOTM8mcaosHV1SbcJg4xl,1123823597,9,"2024-03-12 20:27:08"
4pqwGuGu34g8KtfN8LDGZm,0.225,0.369,2,-10.32,0,0.0508,0.715,0.00000673,0.989,0.188,84.937,NULL,3,4pqwGuGu34g8KtfN8LDGZm,Voilà,"André Rieu",Voilà,310520,70,0,https://open.spotify.com/track/4pqwGuGu34g8KtfN8LDGZm,4pqwGuGu34g8KtfN8LDGZm,1168953320,9,"2024-03-12 20:27:08"
